molecules,label
CCCOC(=O)c1ccccc1C(=O)OCCC,317.5
Cc1ccc(CCN)cc1,214.0
CC(C)(C)c1ccc(O)cc1,237.0
CCCNC(C)C,96.9
CC(=O)C1CC1,111.3
COC(C)CCO,157.0
COc1cc(OC)cc(OC)c1,255.5
Brc1ccccc1I,257.0
O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,73.0
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,342.0
CCC(C)c1ccc(O)cc1,241.0
CCCCC(C)(C)O,143.0
CCCC#CCCCC,152.0
CC1CCCC(Br)C1,181.0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],126.1
C=CC[C@H](O)CCC,152.1
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,121.0
CC=CCC,36.7333333333333
COC(=O)CCCCl,175.0
CCCCCCCOCC,166.0
CC(CO)Oc1ccccc1,244.0
CCNc1cccc(C)c1,221.0
Nc1cc(Cl)cc(C(=O)O)c1Cl,312.0
CCCCC(CC)COC(=O)Cl,207.0
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,300.0
CC1CCc2ccccc2C1,221.0
CC1CCC(C)CC1,120.0
CCCCCCCCCCCCCl,260.0
Cc1cccc2c1CCCC2,234.0
CC(=O)Oc1ccc(Cl)cc1Cl,244.5
CCC(C)(C)CC(C)(C)C,153.8
C=C=O,-49.8
Cc1cc(C(C)(C)C)c(C)cc1O,264.0
Cc1ccc(C)c(Br)c1,199.0
COC(=O)C(C)Cl,132.5
O=C(O)CCCCCC(=O)O,342.0
Cc1ccc(Cl)cc1Cl,201.0
CC[C@H](C)[C@@H](C)[C@@H](C)O,165.5
C=CC#CCCC,110.0
CCCC(=O)Cl,102.0
O=C(c1ccccc1)C(F)(F)F,153.0
CCCCCCCCCCCCCCCCCC,316.3
CCC(Br)C(=O)Cl,151.0
CCCN1CCCCC1,151.5
COc1cccc(C)c1,175.5
CCC(=O)C(C)CC,134.5
Cc1ccc(F)cc1,116.6
CC(=O)c1cc(C)ccc1C,232.5
Cl[SiH2]c1ccccc1,162.5
FC(F)=C(F)C(F)(F)F,-29.6
CC(=O)OC(C)CC(C)C,147.5
CC(C)CC(C)Cl,113.0
FC(F)(F)Oc1ccccc1,102.0
Nc1c(Cl)cc(Cl)cc1Br,273.0
FC(Cl)(Cl)C(F)(Cl)Cl,93.0
CC(C)C(=NO)C(C)C,181.0
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,296.0
c1ccc(Cn2cccc2)cc1,247.0
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],301.0
c1ccc2c(c1)Cc1ccccc1S2,341.0
C=C[Si](C=C)(C=C)C=C,130.2
Cc1ccc(O)c(C)c1,210.9
CCNc1ccc(C)cc1,217.0
CCCCCCCCCN,202.2
CC(=O)Nc1ccc(C)cc1,307.0
CC(=O)OCCN(C)C,152.0
CCCCCCCCOCCCCCCCC,283.0
CCCCCCCCN,179.6
CCCCCCCCCCCCOC(C)=O,265.0
N#CCc1ccc(N)cc1,312.0
CC(C)C(Cl)Cl,105.75
NC(c1ccccc1)c1ccccc1,304.0
CCCC(=O)c1ccccc1,228.5
N#CCCCCC#N,295.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,102.0
CNCC(OC)OC,140.0
CCNC(C)C,69.6
c1cscn1,118.0
Cn1nnc2ccccc21,270.5
C=C(C)C1CCC=C(C)C1,176.0
CC(C)c1cccs1,153.0
Cc1ccc(N)c(C)c1,214.0
c1ccc(O[Si](Oc2ccccc2)(Oc2ccccc2)Oc2ccccc2)cc1,417.0
COC(OC)OC,104.0
Nc1ccc(Sc2ccc(N)cc2)cc1,361.0
CCCC(=O)OCCOc1ccccc1,251.0
CCCc1cccc(C)c1,182.0
COC(=O)C(C)O,145.0
Clc1nc(Cl)nc(Cl)n1,192.0
Nc1ccccc1Cl,208.8
N#CC(C#N)=Cc1ccccc1Cl,312.5
CC/C=C\CO,138.0
CCCCCCCCOC(C)=O,210.0
Cc1ccc(CN)cc1,195.0
CCCCc1ccc(O)cc1,248.0
CN(C)CCCCN(C)C,168.0
CCCCC(CC)CO,184.6
C#CC(=C)C,32.0
COC(=O)c1ccccc1Br,252.0
CCC(Br)Br,133.5
O=[N+]([O-])c1ccccc1CCO,267.0
CCSC(=O)SCC,197.0
COCC(O)CO,220.0
Cc1ccccc1CC#N,244.0
CNc1ccc(C)cc1,210.0
CCCNC,62.0
COCCC#N,163.0
C=C(C)C(C)Cl,94.0
C=CC#CC=C,85.0
BrCCI,163.0
O=[N+]([O-])c1cc(F)ccc1F,206.5
O=[N+]([O-])c1cccc(F)c1,199.0
BrCI,139.5
CC(C)OC(=O)c1ccco1,198.5
Fc1ccc(F)c(F)c1,90.0
Nc1ccccc1,184.1
CCCCCCCl,135.0
CC=CCc1ccccc1,176.0
CCOC(=O)C(C)=O,155.0
CC(C)c1ccc(C=O)cc1,235.5
COC(=O)CCC#N,211.0
CC(C)CC(C)C,80.4
CCOC(=O)CC#N,210.0
O=[N+]([O-])N1CCCCC1,245.0
Nc1cccc(Cl)c1Cl,252.0
CN1CCC[C@H]1c1cccnc1,247.0
CCCC(Cl)CC,123.0
C=C(CC)CC,64.7
C1=CC2C=CC1C2,89.5
CCOC(=O)c1cccc([N+](=O)[O-])c1,297.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,480.0
CC(C)C,-11.7
CCOc1ccccc1C,184.0
C#CC#C,10.3
CCC=C(C)CO,167.5
CCOC=O,54.4
FC(F)(Br)Br,25.0
C=C(C)Cl,22.6
CCF,-37.6
Cc1ccccc1I,211.5
COc1c(F)c(F)c(F)c(F)c1F,138.5
OCCCCl,165.0
FCOC(C(F)(F)F)C(F)(F)F,58.5
CCOc1ccc(OCC)cc1,246.0
CCOC(CN(C)C)OCC,170.5
CCOCCBr,127.5
CCCCOCCOCCOCCO,278.0
CC(C)CC(=O)OCC(COC(=O)CC(C)C)OC(=O)CC(C)C,332.5
CC(C)(C)CN,82.0
Cc1ccc(C(C)C)cc1,176.8
CC1(C)C(=O)Nc2ccccc21,300.0
CCOCCOC(C)=O,156.4
Cc1ccc(Cl)cc1C,194.0
CCCC(O)(CC)CCC,182.0
O=C(O)CCl,189.3
OCC(F)F,95.5
CC(C)(Cl)CCCl,146.7
ClC(Cl)C(Cl)(Cl)C(Cl)Cl,218.5
CC=C1CC2C=CC1C2,146.0
CC(O)C(C)CO,200.0
CCCCCCCCCCCCI,298.2
C=C(C)C1C=CC(C)C(=O)C1,230.166666666666
CCC(C)OC=O,97.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,100.5
CC1CCOC1,86.5
COCCN(C(=O)CCl)c1c(C)cccc1C,320.0
FC(Cl)(Br)Br,80.3
CC(C)(C)C(=O)c1ccccc1,220.0
CCCCCCCCCC(=O)OCC,241.5
CCCC(CC)c1ccccc1,209.0
C#Cc1ccc(C)cc1,169.0
CCC(C)CC(C)C,109.5
CC(C)Cl,35.7
OC(C(F)(F)F)C(F)(F)F,59.0
c1ccc(C(c2ccccc2)c2ccccc2)cc1,359.0
C=CC#N,77.3
CCOC(=O)/C=C\C(=O)OCC,218.5
CCCCOC=O,106.1
CC(CC=O)CCCC(C)(C)O,241.0
CCC(C)(C)S,99.1
CCC(O)(CC)C(C)C,160.0
CCOc1ccc(Br)cc1,231.0
C=CC/C=C/C,65.0
O=CN1CCCCC1,222.5
Cc1cc(C)c(C=O)c(C)c1,238.5
CC(=O)C(C)Cl,115.0
Cc1cccc2sc3nncn3c12,275.0
OCc1cccc(Cl)c1,237.0
CC(Cl)(Cl)CCl,124.0
Oc1cc(Br)cc(Br)c1,274.0
CCCCC(C)C(C)=O,164.0
N#CCCCCl,192.0
CC(=O)C(Cl)Cl,120.0
COc1ccc(N=C=S)cc1,280.5
CC(O)CCCCO,237.0
CCCC(O)(CC)CC,160.0
CC1CCC(O)CC1C,189.0
Cc1cccc(C)c1C,176.1
Fc1cccc(Br)c1,150.0
CCCCNS(=O)(=O)c1ccccc1,314.0
O=C1CCCCCCCC=CCCCCCCC1,343.0
CC=CCCCCCCCCO,248.5
FC(F)(F)CCl,6.1
C=CCOC(=O)CCC,142.0
C#CCCCCCCCCCCCCCCCCCC,340.0
C=CCN=C=O,88.0
Cc1cccc(C)c1Cl,186.0
CC(C)CC(C)CC(O)CC(C)C,225.4
O=C1NCc2ccccc21,338.0
Fc1ccccc1,84.7
CCCCC(CC)(CO)CO,262.0
Cc1ccc(CBr)cc1,220.0
COc1cccc(Br)c1,211.0
c1ccc2c(c1)Sc1ccccc1S2,365.0
C=CCl,-13.3
CC(=O)CC(C)(C)N,180.0
CCC=C(C)C(=O)O,214.0
CC(C)COC(=O)OCC(C)C,190.0
Fc1c(F)c(F)c(S)c(F)c1F,143.0
COCC(C)C,58.6
CC(CC=O)CC(C)(C)C,173.0
COc1ccc(N)cc1,243.0
Brc1ccsc1Br,218.5
COC(=O)CCCCCCC(=O)OC,268.0
COc1ccccc1[N+](=O)[O-],277.0
BrC(Br)C(Br)Br,243.5
CC(C)F,-10.0
C1CCC2CCCCC2C1,179.53333333333302
COCCCN,117.5
CCN(CC)c1cccc(C)c1,231.5
CCc1cccc(CC)c1,181.1
Cc1ccc(N)cc1,200.4
c1ccc(-c2noc(-c3ccccc3)n2)cc1,290.0
CC(C)CCO[N+](=O)[O-],146.0
CC(=O)c1ccc(F)cc1,196.0
Nc1ccc(N)cc1,267.0
CC(C)CO[N+](=O)[O-],123.4
O=P(Cl)(Cl)Oc1ccccc1,242.0
CCOC(C)(C)CC,102.0
CCSCC(C)C,134.2
c1ccc(Cc2cccnc2)cc1,287.0
C=CCOC=C,66.0
Cc1cccc(Cl)c1N,215.0
CCCCCC[C@H](C)I,210.0
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,396.0
FC(F)(F)c1cccc(Cl)c1,137.5
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,350.0
FC(Cl)(Cl)C(Cl)(Cl)Cl,135.0
Fc1c(F)c(F)c(Br)c(F)c1F,137.0
O=COCCCc1ccccc1,250.0
CC1CCCC(C)C1O,176.0
CC(C)CS,88.5
CCC(C)Cc1ccccc1,195.4
C=CC(C)=O,81.4
Brc1cc(Br)c(Br)c(Br)c1,329.0
CCCCCCCCCCCCCCCCCCI,383.0
CCCCCCCC(=O)Cl,195.6
CN(C(=O)Cl)c1ccccc1,280.0
CCCC(=O)C(=O)OCC,182.5
C=CC(Cl)(Cl)Cl,114.5
Cc1cc(C)c(C)c(O)c1C,247.0
CC(C)c1ccccc1C(C)C,204.0
CCCC(C)COC(C)=O,163.0
CCOC(=O)C(CC)C(=O)OCC,208.0
CCOc1ccc(F)cc1,173.0
CC1=NCCO1,111.0
CCCC(C)(C)C(C)(C)C,160.3
CC(C)CCOC(=O)c1ccccc1,261.0
FC(F)(F)c1ccc(C(F)(F)F)cc1,116.0
COc1c(C)cccc1C,182.5
CC(=O)CCCC(C)C,167.0
OC1CCCCC1c1ccccc1,228.0
CCCCCCCCCCCCC#N,293.0
CCOC(=O)C=Cc1ccccc1,271.0
COc1ccc(O)c(C=O)c1,247.5
C[PH](=O)O,162.6
CCCCI,130.6
COc1ccc(CO)cc1OC,298.0
CCC(C)(C)Cl,85.5
CCC(C)CCC=C(C)C,163.0
Cc1cc(Cl)c(Cl)c(Cl)c1,246.0
O=C(F)c1ccccc1,154.5
Ic1cccs1,181.0
CCC#CCCCCCC,177.0
CCCCCCCC(=O)OCCCCC,260.2
CC(C)OC(=O)OC(C)C,147.0
O=C(O)c1c(F)c(F)c(F)c(F)c1F,220.0
CCCC(C)C(C)C(C)C,161.0
C=COCCO,141.6
CC#CC#CC,129.5
CC/C=C/CCCCC,147.5
Oc1cc(Cl)cc(Br)c1,256.0
CCCCCBr,129.8
CC(C)(C)OC(C)(C)C,107.2
ClCCOCCOCCCl,232.0
CCCCCCO[N+](=O)[O-],171.0
FC(F)Cl,-40.7
CCc1cccc(Cl)c1,183.8
CO[Si](C)(C)OC,82.0
CC(C)CBr,91.1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,181.0
OCCc1ccccc1,218.2
Brc1ccc(Br)cc1,218.5
Nc1c(F)c(F)c(F)c(F)c1F,153.0
COc1ccc(C(C)=O)cc1,258.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,94.4
C=CC,-48.0
c1cnc2c(c1)CCCC2,222.0
NCCNCCO,239.0
CCCC/C=C/CCCCC,192.15
CCC(C)C(C)CC(C)C,156.5
OCCN(CCO)CCO,335.4
Fc1cccc(C(F)(F)F)c1,101.5
N#Cc1ccc(OC(F)(F)F)cc1,192.5
CCOC(=O)C#Cc1ccccc1,265.0
CN(C)CC(O)CN(C)C,181.5
COc1ccccc1Oc1ccccc1OC,330.5
CCC[C@](C)(O)CC,143.0
CCCCCC(C)(C)CC,161.2
C[Si](C)(C)N[Si](C)(C)C,125.0
CCl,-24.0
COC=O,31.7
CC(C)C(C)(C)O,118.4
OC[C@@H]1CCCN2CCCC[C@H]12,270.0
ClCC(Cl)=C(Cl)Cl,167.0
NC1CCCCCCC1,190.0
Cc1cc(C)c(N(C)C)c(C)c1,214.0
CC(=O)C(C)=NO,185.5
CCCCCCCCOC(=O)CCCCCC,290.0
CC(C)(C)I,100.1
CCCCCCCCl,159.0
COCCOC,85.0
Cc1cc(O)c(C(C)(C)C)cc1C,258.5
CC(C)OC(C)(C)C,87.6
N#CCCOCCC#N,305.85
CCc1cc(C)cc(CC)c1,205.0
CCCC(=O)C(C)CC,154.0
CCCI,102.6
CC(=O)N(C)C,165.0
CCCCCCCCCCCCBr,276.0
ClC/C=C/CCl,155.29999999999902
COCC(=O)OC,131.0
OCCCl,128.6
CC1=CCC2CC1C2(C)C,156.15
O=C(O)c1ccccc1C(=O)c1ccccc1,261.0
CCN(C#N)CC,188.0
CC(O)CC(F)(F)F,99.85
CC=CC(C)(C)C,80.4
CCCCN(CC)C(=O)SCCC,202.0
COC(=O)CCC(=O)OC,196.4
CCCCCCCCCCCCCCCCC,302.0
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)Br,97.0
CCCCOC(=O)C(Cl)(Cl)Cl,204.0
CCCCCCCCCCCO,243.0
CC(C)C12CCC(C)(CC1)O2,173.5
CC(Cl)C(Cl)Cl,132.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,291.0
CCCCCCC(C)N,165.0
N#Cc1cccc(C(F)(F)F)c1,189.0
Cc1ccc(Cl)c(O)c1Cl,237.0
O=C(O)C(Cl)Cl,194.0
C1CCCCCC1,118.4
C=CC1CC2C=CC1C2,140.5
C/C=C/CCCO,159.0
CCNC(C)=O,205.0
ClC(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,249.0
CN(C)C(C)(C)CO,160.0
CCC(CC)=NO,168.0
CCCC(C)(C)CCC,135.2
OCCCCCCO,250.0
CC1(C)C2CC3C(C2)C31C,152.5
CC1CCCCCC1=O,185.0
O=C(C(F)(F)F)C(F)(F)Cl,8.0
C[C@@H](O)C(C)(C)O,175.0
C=C(C)[C@H](C)O,114.0
Nc1ccc(N)c(N)c1,340.0
c1ccc2c(c1)ccc1c3ccccc3ccc21,448.0
CCN,16.6
C=C=C(C)CC,70.0
FCCCCCCl,143.2
Cc1nccn1C,206.0
CCC(C)=C(C)C,97.5
CCC(CC)COCCC(=O)O,343.0
CCC(C)CCC(C)(O)CC,202.2
CC(=O)c1ccc(Cl)cc1,232.0
c1c[nH]cn1,257.0
O=C(c1ccccc1)c1ccc(Cl)cc1,332.0
CCOC(=O)C(C)[N+](=O)[O-],190.5
O=[N+]([O-])c1ccccc1I,290.0
CCCC(C)CBr,141.0
CCCCCOC=O,130.4
COC(=O)c1ccc(O)c(OC)c1,286.0
CCCN(C)C,66.0
CC(C)=CC=O,134.0
C[SiH](O[SiH](C)O[Si](C)(C)C)O[Si](C)(C)C,170.0
CCCC(C)C(O)CC,170.0
CC=CC(=O)OC(=O)C=CC,247.0
CCC(C)CC(C)=O,144.5
CCOC(OCC)C(Cl)(Cl)Cl,197.0
CCOC(=O)C(CC)(CC)C(C)=O,216.0
CC(=O)COc1ccccc1,229.5
C=CCCCCCCC,146.9
CC(C)(C)OCC1CO1,152.0
c1ccc(C2OCCCO2)cc1,253.0
BrCCCCCCCCBr,271.0
Cc1ccccc1C(C)C,178.1
CCCCCO,137.9
FC(F)C(F)(F)Cl,-10.0
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],284.0
CCCCC(CC)COCC(CC)CCCC,269.4
C=CI,56.0
CC(Br)CBr,141.9
CCCCCCCSC,162.5
CC(C)OP(=O)(OC(C)C)OC(C)C,219.0
CCCCC(CC)CCC(=O)CC(C)C,252.5
C=CCCCCCCCCC(=O)OC,248.0
O=C(F)C(F)(F)F,-59.0
CC=CCCl,80.6999999999999
ClCCOc1ccccc1,218.5
O=CC1CCCCC1,159.3
C=CC(N)=O,192.6
CCOC(=O)c1ccccc1[N+](=O)[O-],275.0
CC(C)OC(=O)C(C)Cl,151.5
CC#CCCCCCC,161.9
C=CCCCCCCCCCC,213.8
O=C(Cl)c1ccc(Cl)c(Cl)c1,242.0
CC(=O)CCCC(=O)O,274.5
CC(C)CC(C)C(C)C,131.4
CC1CCCCC1(C)C,145.2
CCCCCCCC(=O)OC,192.9
CCCCN(CCCC)c1ccccc1,274.8
CCCCC#CCCCCC,198.0
COS(=O)(=O)F,93.0
O=C(O)C(F)(F)C(F)F,134.0
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,344.5
CC(Br)C(Br)Br,200.5
Nc1ccc(C=CC(=O)O)cc1,285.0
FC(F)(Cl)Br,-3.7
CC[Si](OC)(OC)OC,124.3
CCOC(=O)C(C(C)=O)C(=O)OCC,232.0
C=CCOCC,67.6
CCN(CC)c1ccccc1C,209.0
CC1C=CCC1,64.9
CNc1ccc(N)cc1,258.0
CCCOC(=O)CCl,161.0
C[Si](C)(Cl)O[Si](C)(C)Cl,138.0
C1CC2CCCC(C1)C2,169.5
CCC=CCC(=O)O,208.0
FB(F)c1ccccc1,98.0
O=Cc1cccc(Br)c1,234.5
C[Si](C)(C)O[Si](C)(C)C,99.0
CCCCCCCCCCCC(=O)OCC,271.0
Cc1cc(O)c(C)c(O)c1,278.5
CCNCCN(C)C,134.5
CC(=O)I,108.0
Cc1c(Cl)cc(Cl)c(Cl)c1Cl,276.5
C=Cc1ccccc1CC,187.3
N#C/C=C(\Cl)C#N,172.0
CN(C)c1ccc(Br)cc1,264.0
C=CC(O)CCC,134.0
O=C(Cc1ccccc1)c1ccccc1,320.0
C#CC(C)=CC,66.5
OCc1ccccc1,205.3
CCCCC(C)CCC,142.4
CC(=O)Nc1ccc(N)cc1,267.0
CCC(C)C(C)C(C)=O,158.0
COc1ccc(OC)c(N)c1,270.0
C=C1CCC1=C,64.0
CCCCCOCC,117.6
CCCCCCCNCCCCCCC,271.0
CC(=O)OCC#N,200.0
CCOC(=O)c1cccc(Cl)c1O,269.5
Brc1cn[nH]c1,255.0
CCCCN(CCCC)CCCC,216.5
CNCCN(C)C,117.0
O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,106.5
ClC=CCl,55.0
CCCBr,71.1
C=CCc1cc(OC)c2c(c1OC)OCO2,294.0
Cc1ccc(CC=O)cc1,221.5
Cc1ccc(C(=O)c2ccc(C)cc2)cc1,334.0
CN,-6.3
CCOC(=O)CCC(=O)OCC,217.7
CCCCCCCCCCCCCCc1ccccc1,359.0
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,158.0
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,131.0
Cc1ccccc1Oc1ccccc1,263.5
O=C(c1ccccc1)c1ccccn1,317.0
S=C1SCCS1,307.0
CCCCC(C)C,90.0
CCCCC(C)(C)CC,137.3
ClCCCCCCl,179.0
CCN(O)CC,133.0
C/C=C(/C)CCC,95.6
CCOC(O)C(F)(F)F,104.5
O=C(O)CC1CCCCC1,245.0
CCCC1CCNCC1,173.0
O=C(Cl)/C=C/C(=O)Cl,159.0
CCCCC=C(C)C,122.6
CCCCCCC(=O)OCC,187.0
C=CC(C)(C)CC,77.5
CCOC(=O)c1ccc([N+](=O)[O-])cc1,186.3
ClCC(Cl)(Cl)CCl,165.0
COC(=O)c1ccc(C)cc1C,232.5
C#CCNC,83.0
C=C(C)CCC,62.1
Fc1ccccc1F,94.0
CCOOCC,65.0
CCCCCCc1ccc2c(c1)CCC2,292.1
CCN(N)CC,99.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,98.0
COC(=O)c1ccccc1,199.0
CC=Cc1ccccc1,176.9
CCOCCOC(C)(C)C,148.0
CC(C)C(=O)OCCc1ccccc1,250.0
CC/C(=C\c1ccccc1)[N+](=O)[O-],307.5
CCN(CC)CCCl,146.5
Cc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1,406.0
Cc1ccc2c(c1)CC=C2,207.0
CCCCC(C(=O)OCC)C(=O)OCC,237.5
O=[N+]([O-])c1cccc(C(F)(F)F)c1,202.8
CC1(C)CC1,20.6
CCOC(=O)c1ccc(F)cc1,210.0
CCCCCCCCCCCCCCCC(C)=O,320.0
C1=CC=CCC=C1,117.0
CC1CCCC(C)(C)C1,136.6
FC(F)(F)CCCl,45.1
CC(C)CCc1ccccc1,195.0
C=CCC(=O)O,169.0
CC(=O)CO,145.5
Cc1cccc(CO)c1,215.5
COC(=O)C(C)(C)O,137.0
C=CCCC=O,99.0
CCOC(=O)c1ccccc1Cl,243.0
CC(C)=CC(C)(C)C,104.9
CCC(=O)c1cccc(OC)c1,259.0
COC1CCCCC1,133.0
FC(Cl)CCl,73.7
CCCC1CCCC(C)C1,164.5
CC(CCl)CCCl,168.5
Clc1ccc(Cl)cc1,174.0
CCC(Cl)(Cl)Cl,108.0
CCC(=O)OCCc1ccccc1,238.0
CCCCCSC,145.1
CN1CCOCC1,116.0
CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,221.0
Cc1cccc(Oc2ccccc2)c1,272.0
CCC#N,97.1
CCCc1ccco1,115.0
CCCCCCCCCCCCCCCCc1ccccc1,385.0
CCCC=C(C=O)CC,195.0
ClCCC[Si](Cl)(Cl)Cl,181.5
CC(=O)OCCc1ccccc1,232.6
CCC(CC)CO,147.0
Cc1nc2ccccc2o1,200.5
CCCCCCCCCCCCCCCC1CCCCC1,373.0
Fc1nc(F)c(Cl)c(F)n1,114.5
CCCC(=O)N(C)C,186.0
NCC1CCNCC1,200.0
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],333.6
CCc1ccc(CC)cc1,183.7
FC(F)C(F)(F)F,-48.5
CC(O)C(C)Cl,139.0
FC(F)(F)CI,54.5
BrCc1ccccc1,201.0
C[N+](=O)[O-],101.1
CCCCCC(C)O,159.0
C=COCCOCCO,196.0
OC1CCCC1C1CCCC1,235.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,458.0
CC=C=CC,48.2
COc1ccc(CC#N)cc1,286.5
CC(C)(C)CCO,143.0
CCCCOCOCCCC,179.2
CC1CCCNC1=O,249.5
CC(C)C(O)C(C)(C)C,150.5
FC(F)(Cl)C(Cl)(Cl)Cl,91.5
CCOC(=O)C(Cl)(Cl)C(C)=O,206.0
CC(C)CC(=O)O,176.5
CCCOC(C)=O,101.5
CCC(=O)CC(C)=O,160.0
CCCCCCCCCCCCCCCCC1CCCCC1,385.0
C=COCC(F)(F)F,42.5
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,180.0
C=CCC(=O)OCC,119.0
C=CCc1ccccc1,156.0
O=CC1CC=CCC1,105.0
OCC(F)(F)C(F)F,109.5
CCCC(C)c1ccccc1,199.0
CC(C)CB(CC(C)C)CC(C)C,188.0
CC(=O)CC(C)C(C)=O,196.0
CC(C)OC(=O)C(Cl)(Cl)Cl,175.0
CC1CCC(C(C)C)CC1,171.099999999999
OC1CCOC1,181.0
CC(F)(F)F,-47.5
CCCCOC(=O)CC,146.8
C=Cc1cccc(C)c1,164.0
OCc1ccc(O)cc1,252.0
CCCOC(=O)CC,122.5
NC(=O)C(Cl)(Cl)Cl,240.0
C=CCNC,65.0
Cc1ccc(N(CCO)CCO)cc1,339.0
CC(C)(C)c1ccc(C(C)(C)C)o1,210.0
Cc1ccc(Cl)c(C)c1,184.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,479.0
NC(=O)c1ccccc1,290.0
CCCCCCCCCCCCCCCC(C)C,311.0
O=C(CCc1ccccc1)CCc1ccccc1,352.0
Cc1coc(C)c1,94.0
CCOC(=O)C(Br)C(C)C,186.0
c1ccc(COCc2ccccc2)cc1,298.0
C1CC[C@H]2CCC[C@@H]2C1,167.0
CCOC(=O)COC,142.0
COC(=O)c1ccccc1[N+](=O)[O-],275.0
NCCCCCCN,205.0
CC(C)OC(=O)C(C)O,167.0
Cn1ccccc1=O,250.0
CCCCCCC(=O)OC,174.0
CC(C)(C)C(=O)C(C)(C)C,152.0
C=COC(=O)C=C,91.0
C[C@@H](CN)c1ccccc1,210.0
Oc1ccccc1,181.8
CCC(C)CC(C)(C)C,126.5
OCC1CCCCC1,183.0
CCCC(C)C(C)(C)CC,161.9
Nc1cccc([N+](=O)[O-])c1,306.0
CC(C)Br,59.5
C=C(C)Br,48.4
CC(C)CI,121.1
C=CCCCCCCCCC(=O)OCC,264.5
CCCCCCCCCCCCCCCCCCCCCCCCCC,412.2
Cc1ccc(Br)s1,178.0
Cc1cccc(C)c1Br,203.5
CCC(C)CC(C)CC,136.0
COC,-24.8
C=C(Br)Br,92.0
C=C(C)C(=O)OCCN(C)C,186.0
CC(Br)C(=O)Cl,132.0
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,151.0
O=S1OCCO1,173.0
FCCCCCl,114.7
Cc1cccc(O)c1C,216.9
C=CC[C@@H](C)CC,86.7
CCC(C)(CC)C(C)(C)C,169.5
CCCC(C)CCC,117.7
CCO[Si](Cl)(OCC)OCC,156.0
Cc1ccc(CCl)c(C)c1,215.5
C1CCCCC1,80.7
O=C(O)C1CC=CCC1,234.5
C#CCCCCC,99.7
O=C(Cl)c1c(F)c(F)c(F)c(F)c1F,158.5
CC(/C=C\c1ccccc1)c1ccccc1,311.0
CCCCCCCCCCF,186.2
OCCF,103.5
Nc1ccccc1C(F)(F)F,187.0
CCCCCCCCCCCCCCCCCCC(=O)O,300.0
FCC(F)F,5.0
CCCCCCOC=O,155.5
CC1CS1,72.5
CC(C)COC(=O)C(C)C,148.6
CC(C)(C)N,45.0
FC(F)=C(F)I,30.0
CC(C)CCS,120.0
CCCOCCO,149.8
CC(=O)Cl,50.7
ClCCOCCCl,178.5
CCOC(=O)c1ccc(OCC)cc1,275.0
Cc1ccc(O)cc1Cl,228.0
CC(C)CCC[C@H](C)O,174.0
C=CCC(C)C,53.9
Cc1ccccc1C=O,200.0
Cc1cc(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],418.0
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,417.0
